Alarm timestamp,Alarm type,Alarm Point number,Alarm name,Monitor number,Alarm direction,Mode,Acknowledge by,Tag,Full comment,Assessment timestamp
12/05/2025 12:07:23.237 PM,Intrusion,224: FDB 3 - IPD 290,Sensor F  Alarm  Sector 49,10,3,Armed,Operator Station 4,Nuisance,Storm  //Amanda Brooks//,12/05/2025 12:07:27.237 PM
12/05/2025 12:10:08.606 PM,Intrusion,225: FDB 5 - IPD 292,Sensor J  Alarm  Sector 40,11,1,Armed,Operator Station 3,Valid,Possible breach  //Allison Perez//,12/05/2025 12:10:15.604 PM
12/05/2025 12:10:20.599 PM,Intrusion,226: FDB 5 - IPD 147,Sensor X  Alarm  Sector 39,14,3,Armed,Operator Station 3,Valid,Camera confirmed  //Allison Perez//,12/05/2025 12:10:31.407 PM
12/05/2025 12:11:28.342 PM,Intrusion,227: FDB 5 - IPD 167,Sensor Y  Alarm  Sector 30,13,1,Armed,Operator Station 1,Valid,Possible breach  //Allison Perez//,12/05/2025 12:11:38.561 PM
12/05/2025 12:11:34.620 PM,Intrusion,228: FDB 5 - IPD 184,Sensor W  Alarm  Sector 31,15,1,Armed,Operator Station 1,Valid,Camera confirmed  //Allison Perez//,12/05/2025 12:11:49.100 PM
12/05/2025 12:13:53.067 PM,Intrusion,229: FDB 3 - IPD 295,Sensor Y  Alarm  Sector 29,17,3,Armed,Operator Station 3,Nuisance,Rain  //Jeffrey Prince//,12/05/2025 12:13:55.618 PM
12/05/2025 12:13:56.399 PM,Intrusion,230: FDB 2 - IPD 170,Sensor F  Alarm  Sector 30,9,1,Armed,Operator Station 3,Nuisance,Weather  //Jeffrey Prince//,12/05/2025 12:14:03.299 PM
12/05/2025 12:14:00.527 PM,Intrusion,231: FDB 5 - IPD 152,Sensor L  Alarm  Sector 31,17,1,Armed,Operator Station 3,Nuisance,Heavy wind  //Jeffrey Prince//,12/05/2025 12:14:08.110 PM
12/05/2025 12:16:04.588 PM,Intrusion,232: FDB 1 - IPD 263,Sensor H  Alarm  Sector 40,4,3,Armed,Operator Station 3,Valid,Possible breach  //Mark Clay//,12/05/2025 12:16:20.277 PM
12/05/2025 12:16:22.963 PM,Intrusion,233: FDB 1 - IPD 246,Sensor E  Alarm  Sector 41,16,1,Armed,Operator Station 3,Valid,Dispatch  //Mark Clay//,12/05/2025 12:16:37.144 PM
12/05/2025 12:18:50.108 PM,Intrusion,234: FDB 4 - IPD 334,Sensor H  Alarm  Sector 19,3,1,Armed,Operator Station 3,Valid,Possible breach  //Mark Clay//,12/05/2025 12:18:54.130 PM
12/05/2025 12:19:01.150 PM,Intrusion,235: FDB 5 - IPD 374,Sensor P  Alarm  Sector 18,1,3,Armed,Operator Station 3,Valid,Camera confirmed  //Mark Clay//,12/05/2025 12:19:13.139 PM
12/05/2025 12:19:57.752 PM,Intrusion,236: FDB 1 - IPD 298,Sensor P  Alarm  Sector 6,12,1,Armed,Operator Station 5,Nuisance,Possible animal  //Ashley Patel//,12/05/2025 12:20:03.028 PM
12/05/2025 12:20:06.544 PM,Intrusion,237: FDB 1 - IPD 276,Sensor L  Alarm  Sector 7,8,1,Armed,Operator Station 5,Nuisance,Wildlife  //Ashley Patel//,12/05/2025 12:20:09.594 PM
12/05/2025 12:23:56.935 PM,Intrusion,238: FDB 4 - IPD 118,Sensor C  Alarm  Sector 58,10,1,Armed,Operator Station 6,Nuisance,Weather  //Jeffrey Prince//,12/05/2025 12:24:00.081 PM
12/05/2025 12:23:56.965 PM,Intrusion,239: FDB 1 - IPD 261,Sensor G  Alarm  Sector 57,10,3,Armed,Operator Station 6,Nuisance,Rain  //Jeffrey Prince//,12/05/2025 12:24:03.650 PM
12/05/2025 12:28:16.664 PM,Tamper,240: FDB 4 - IPD 297,Sensor X  Tamper  Sector 56,11,1,Armed,Operator Station 1,Valid,Verified  //Ashley Patel//,12/05/2025 12:28:29.098 PM
12/05/2025 12:28:28.710 PM,Intrusion,241: FDB 4 - IPD 288,Sensor P  Alarm  Sector 57,17,1,Armed,Operator Station 1,Valid,Unauthorized access  //Ashley Patel//,12/05/2025 12:28:40.347 PM
12/05/2025 12:30:04.795 PM,Intrusion,242: FDB 4 - IPD 279,Sensor W  Alarm  Sector 19,15,1,Armed,Operator Station 6,Valid,Possible breach  //Allison Perez//,12/05/2025 12:30:19.734 PM
12/05/2025 12:30:13.165 PM,Intrusion,243: FDB 5 - IPD 322,Sensor L  Alarm  Sector 20,9,1,Armed,Operator Station 6,Valid,Camera confirmed  //Allison Perez//,12/05/2025 12:30:18.106 PM
12/05/2025 12:30:20.921 PM,Intrusion,244: FDB 4 - IPD 286,Sensor U  Alarm  Sector 19,17,1,Armed,Operator Station 6,Valid,Police notified  //Allison Perez//,12/05/2025 12:30:30.050 PM
12/05/2025 12:32:07.871 PM,Intrusion,245: FDB 1 - IPD 393,Sensor O  Alarm  Sector 42,5,3,Armed,Operator Station 5,Nuisance,Weather  //Shawn Schmidt//,12/05/2025 12:32:11.433 PM
12/05/2025 12:32:11.260 PM,Intrusion,246: FDB 3 - IPD 227,Sensor K  Alarm  Sector 43,4,1,Armed,Operator Station 5,Nuisance,Heavy wind  //Shawn Schmidt//,12/05/2025 12:32:19.238 PM
12/05/2025 12:33:43.554 PM,Sensor_Fault,247: FDB 1 - IPD 331,Sensor E  Fault  Sector 18,6,3,Secured,Operator Station 4,Valid,Device trouble  //Mark Clay//,12/05/2025 12:33:51.094 PM
12/05/2025 12:34:35.108 PM,Sensor_Fault,248: FDB 1 - IPD 331,Sensor E  Fault  Sector 18,6,3,Armed,Operator Station 4,Valid,Device trouble  //Mark Clay//,12/05/2025 12:34:45.144 PM
12/05/2025 12:35:21.133 PM,Sensor_Fault,249: FDB 1 - IPD 331,Sensor E  Fault  Sector 18,6,3,Armed,Operator Station 4,Valid,Device trouble  //Mark Clay//,12/05/2025 12:35:29.253 PM
12/05/2025 12:36:12.305 PM,Sensor_Fault,250: FDB 1 - IPD 331,Sensor E  Fault  Sector 18,6,1,Armed,Operator Station 4,Valid,Hardware issue  //Mark Clay//,12/05/2025 12:36:17.398 PM
12/05/2025 12:38:44.272 PM,Intrusion,251: FDB 1 - IPD 330,Sensor K  Alarm  Sector 41,15,3,Armed,Operator Station 5,Nuisance,Animal  //Susan Stevenson//,12/05/2025 12:38:47.244 PM
12/05/2025 12:38:50.231 PM,Intrusion,252: FDB 5 - IPD 193,Sensor Y  Alarm  Sector 40,5,3,Armed,Operator Station 5,Nuisance,Wildlife  //Susan Stevenson//,12/05/2025 12:38:53.584 PM
12/05/2025 12:43:28.636 PM,Intrusion,253: FDB 3 - IPD 373,Sensor E  Alarm  Sector 31,3,3,Armed,Operator Station 3,Nuisance,Heavy wind  //Christopher Henderson//,12/05/2025 12:43:36.328 PM
12/05/2025 12:43:34.911 PM,Intrusion,254: FDB 5 - IPD 178,Sensor S  Alarm  Sector 32,6,3,Armed,Operator Station 3,Nuisance,Storm  //Christopher Henderson//,12/05/2025 12:43:38.499 PM
12/05/2025 12:44:44.344 PM,Intrusion,255: FDB 4 - IPD 252,Sensor H  Alarm  Sector 48,15,1,Armed,Operator Station 5,Nuisance,Weather  //Tyler Douglas//,12/05/2025 12:44:48.649 PM
12/05/2025 12:44:49.762 PM,Intrusion,256: FDB 4 - IPD 312,Sensor F  Alarm  Sector 49,16,3,Armed,Operator Station 5,Nuisance,Wind  //Tyler Douglas//,12/05/2025 12:44:53.252 PM
12/05/2025 12:44:52.532 PM,Intrusion,257: FDB 2 - IPD 260,Sensor T  Alarm  Sector 50,11,1,Armed,Operator Station 5,Nuisance,Wind  //Tyler Douglas//,12/05/2025 12:44:55.490 PM
12/05/2025 12:44:56.795 PM,Intrusion,258: FDB 3 - IPD 363,Sensor E  Alarm  Sector 51,4,1,Armed,Operator Station 5,Nuisance,Storm  //Tyler Douglas//,12/05/2025 12:45:02.262 PM
12/05/2025 12:46:29.207 PM,Intrusion,259: FDB 1 - IPD 146,Sensor P  Alarm  Sector 42,13,3,Armed,Operator Station 4,Nuisance,Deer near fence  //Brandon Cole//,12/05/2025 12:46:36.290 PM
12/05/2025 12:46:33.633 PM,Intrusion,260: FDB 2 - IPD 398,Sensor H  Alarm  Sector 43,12,1,Armed,Operator Station 4,Nuisance,Possible animal  //Brandon Cole//,12/05/2025 12:46:40.928 PM
12/05/2025 12:50:12.202 PM,Intrusion,261: FDB 5 - IPD 247,Sensor L  Alarm  Sector 40,3,3,Armed,Operator Station 3,Nuisance,Possible animal  //Tyler Douglas//,12/05/2025 12:50:15.396 PM
12/05/2025 12:50:16.490 PM,Intrusion,262: FDB 5 - IPD 243,Sensor Y  Alarm  Sector 39,4,1,Armed,Operator Station 3,Nuisance,Possible animal  //Tyler Douglas//,12/05/2025 12:50:21.490 PM
12/05/2025 12:50:40.788 PM,Intrusion,263: FDB 5 - IPD 263,Sensor K  Alarm  Sector 42,6,3,Armed,Operator Station 3,Valid,Possible breach  //Jeffrey Prince//,12/05/2025 12:50:52.960 PM
12/05/2025 12:50:52.173 PM,Intrusion,264: FDB 3 - IPD 272,Sensor X  Alarm  Sector 41,17,3,Armed,Operator Station 3,Valid,Camera confirmed  //Jeffrey Prince//,12/05/2025 12:51:06.327 PM
12/05/2025 12:51:00.573 PM,Intrusion,265: FDB 5 - IPD 253,Sensor W  Alarm  Sector 40,16,1,Armed,Operator Station 3,Valid,Police notified  //Jeffrey Prince//,12/05/2025 12:51:04.946 PM
12/05/2025 12:53:09.429 PM,Sensor_Fault,266: FDB 1 - IPD 398,Sensor H  Fault  Sector 56,16,3,Secured,Operator Station 7,Valid,Device trouble  //Amanda Brooks//,12/05/2025 12:53:15.617 PM
12/05/2025 12:54:00.428 PM,Sensor_Fault,267: FDB 1 - IPD 398,Sensor H  Fault  Sector 56,16,1,Secured,Operator Station 7,Valid,Sensor fault  //Amanda Brooks//,12/05/2025 12:54:04.467 PM
12/05/2025 12:55:47.754 PM,Intrusion,268: FDB 4 - IPD 260,Sensor Q  Alarm  Sector 19,6,3,Armed,Operator Station 4,Nuisance,Rain  //Tyler Douglas//,12/05/2025 12:55:55.129 PM
12/05/2025 12:55:52.869 PM,Intrusion,269: FDB 5 - IPD 281,Sensor K  Alarm  Sector 18,9,3,Armed,Operator Station 4,Nuisance,Rain  //Tyler Douglas//,12/05/2025 12:55:56.940 PM
12/05/2025 12:55:57.426 PM,Intrusion,270: FDB 3 - IPD 385,Sensor H  Alarm  Sector 19,10,1,Armed,Operator Station 4,Nuisance,Storm  //Tyler Douglas//,12/05/2025 12:56:00.304 PM
12/05/2025 12:56:00.940 PM,Intrusion,271: FDB 3 - IPD 206,Sensor J  Alarm  Sector 20,16,1,Armed,Operator Station 4,Nuisance,Heavy wind  //Tyler Douglas//,12/05/2025 12:56:08.672 PM
12/05/2025 12:56:25.607 PM,Sensor_Fault,272: FDB 2 - IPD 375,Sensor G  Fault  Sector 48,9,3,Secured,Operator Station 6,Nuisance,Sensor fault  //Allison Perez//,12/05/2025 12:56:36.413 PM
12/05/2025 12:56:40.537 PM,Sensor_Fault,273: FDB 2 - IPD 375,Sensor G  Fault  Sector 48,9,1,Secured,Operator Station 6,Nuisance,Dispatch  //Allison Perez//,12/05/2025 12:56:49.042 PM
12/05/2025 12:56:53.916 PM,Sensor_Fault,274: FDB 2 - IPD 375,Sensor G  Fault  Sector 48,9,1,Secured,Operator Station 6,Nuisance,Device trouble  //Allison Perez//,12/05/2025 12:56:58.788 PM
12/05/2025 12:57:05.129 PM,Sensor_Fault,275: FDB 2 - IPD 375,Sensor G  Fault  Sector 48,9,3,Armed,Operator Station 6,Nuisance,Hardware issue  //Allison Perez//,12/05/2025 12:57:07.720 PM
12/05/2025 01:00:19.098 PM,Intrusion,276: FDB 1 - IPD 303,Sensor F  Alarm  Sector 5,16,1,Armed,Operator Station 2,Nuisance,Possible animal  //Brandon Cole//,12/05/2025 01:00:24.946 PM
12/05/2025 01:00:26.927 PM,Intrusion,277: FDB 1 - IPD 104,Sensor J  Alarm  Sector 6,10,3,Armed,Operator Station 2,Nuisance,Possible animal  //Brandon Cole//,12/05/2025 01:00:34.263 PM
12/05/2025 01:01:11.966 PM,Intrusion,278: FDB 4 - IPD 231,Sensor X  Alarm  Sector 18,6,1,Armed,Operator Station 3,Nuisance,Weather  //Mark Clay//,12/05/2025 01:01:16.371 PM
12/05/2025 01:01:15.951 PM,Intrusion,279: FDB 3 - IPD 390,Sensor Z  Alarm  Sector 17,7,1,Armed,Operator Station 3,Nuisance,Weather  //Mark Clay//,12/05/2025 01:01:23.841 PM
12/05/2025 01:03:43.159 PM,Sensor_Fault,280: FDB 4 - IPD 236,Sensor H  Fault  Sector 40,11,1,Armed,Operator Station 1,Valid,Service required  //Allison Perez//,12/05/2025 01:03:47.367 PM
12/05/2025 01:04:27.613 PM,Sensor_Fault,281: FDB 4 - IPD 236,Sensor H  Fault  Sector 40,11,1,Secured,Operator Station 1,Valid,Sensor fault  //Allison Perez//,12/05/2025 01:04:34.394 PM
12/05/2025 01:05:09.495 PM,Sensor_Fault,282: FDB 4 - IPD 236,Sensor H  Fault  Sector 40,11,3,Armed,Operator Station 1,Valid,Service required  //Allison Perez//,12/05/2025 01:05:21.383 PM
12/05/2025 01:05:45.580 PM,Intrusion,283: FDB 4 - IPD 370,Sensor Q  Alarm  Sector 29,12,1,Armed,Operator Station 4,FALSE,Deer near fence  //Brandon Cole//,12/05/2025 01:05:51.882 PM
12/05/2025 01:05:52.509 PM,Intrusion,284: FDB 1 - IPD 380,Sensor D  Alarm  Sector 28,17,1,Armed,Operator Station 4,FALSE,Animal  //Brandon Cole//,12/05/2025 01:05:59.903 PM
12/05/2025 01:08:07.125 PM,Intrusion,285: FDB 4 - IPD 257,Sensor R  Alarm  Sector 40,1,3,Armed,Operator Station 2,Valid,Possible breach  //Brandon Cole//,12/05/2025 01:08:11.969 PM
12/05/2025 01:08:14.966 PM,Intrusion,286: FDB 2 - IPD 396,Sensor A  Alarm  Sector 39,3,1,Armed,Operator Station 2,Valid,Camera confirmed  //Brandon Cole//,12/05/2025 01:08:32.772 PM
12/05/2025 01:10:36.431 PM,Tamper,287: FDB 4 - IPD 293,Sensor M  Tamper  Sector 56,13,1,Armed,Operator Station 2,Valid,Verified  //Shawn Schmidt//,12/05/2025 01:10:50.499 PM
12/05/2025 01:10:39.876 PM,Intrusion,288: FDB 5 - IPD 168,Sensor V  Alarm  Sector 57,12,1,Armed,Operator Station 2,Valid,Unauthorized access  //Shawn Schmidt//,12/05/2025 01:10:49.186 PM
12/05/2025 01:10:46.466 PM,Intrusion,289: FDB 2 - IPD 101,Sensor X  Alarm  Sector 58,1,3,Armed,Operator Station 2,Valid,Dispatch  //Shawn Schmidt//,12/05/2025 01:10:56.915 PM
12/05/2025 01:11:36.232 PM,Intrusion,290: FDB 1 - IPD 151,Sensor G  Alarm  Sector 4,2,3,Armed,Operator Station 6,Valid,Possible breach  //Christopher Henderson//,12/05/2025 01:11:43.327 PM
12/05/2025 01:11:45.729 PM,Intrusion,291: FDB 1 - IPD 225,Sensor W  Alarm  Sector 5,2,3,Armed,Operator Station 6,Valid,Verified  //Christopher Henderson//,12/05/2025 01:11:50.582 PM
12/05/2025 01:11:56.502 PM,Intrusion,292: FDB 2 - IPD 128,Sensor R  Alarm  Sector 4,5,3,Armed,Operator Station 6,Valid,Camera confirmed  //Christopher Henderson//,12/05/2025 01:12:12.818 PM
12/05/2025 01:12:11.319 PM,Intrusion,293: FDB 5 - IPD 263,Sensor H  Alarm  Sector 3,11,1,Armed,Operator Station 6,Valid,Dispatch  //Christopher Henderson//,12/05/2025 01:12:24.083 PM
12/05/2025 01:13:52.611 PM,Intrusion,294: FDB 3 - IPD 292,Sensor E  Alarm  Sector 49,6,3,Armed,Operator Station 3,Nuisance,Storm  //Susan Stevenson//,12/05/2025 01:13:59.587 PM
12/05/2025 01:13:54.526 PM,Intrusion,295: FDB 3 - IPD 173,Sensor H  Alarm  Sector 50,15,1,Armed,Operator Station 3,Nuisance,Weather  //Susan Stevenson//,12/05/2025 01:13:58.789 PM
12/05/2025 01:13:59.998 PM,Intrusion,296: FDB 5 - IPD 371,Sensor N  Alarm  Sector 51,5,3,Armed,Operator Station 3,Nuisance,Rain  //Susan Stevenson//,12/05/2025 01:14:02.236 PM
12/05/2025 01:14:28.988 PM,Sensor_Fault,297: FDB 3 - IPD 255,Sensor G  Fault  Sector 29,1,1,Secured,Operator Station 5,Valid,Maintenance  //Brandon Cole//,12/05/2025 01:14:38.531 PM
12/05/2025 01:19:05.106 PM,Intrusion,298: FDB 3 - IPD 294,Sensor Y  Alarm  Sector 40,15,3,Armed,Operator Station 6,Nuisance,Deer near fence  //Mark Clay//,12/05/2025 01:19:09.331 PM
12/05/2025 01:19:09.497 PM,Intrusion,299: FDB 3 - IPD 284,Sensor J  Alarm  Sector 41,17,3,Armed,Operator Station 6,Nuisance,Possible animal  //Mark Clay//,12/05/2025 01:19:14.873 PM
12/05/2025 01:20:21.898 PM,Intrusion,300: FDB 3 - IPD 217,Sensor G  Alarm  Sector 40,13,3,Armed,Operator Station 3,Valid,Possible breach  //Brandon Cole//,12/05/2025 01:20:28.253 PM
12/05/2025 01:20:33.645 PM,Intrusion,301: FDB 5 - IPD 272,Sensor P  Alarm  Sector 39,9,3,Armed,Operator Station 3,Valid,Camera confirmed  //Brandon Cole//,12/05/2025 01:20:40.015 PM
12/05/2025 01:24:02.694 PM,Intrusion,302: FDB 1 - IPD 103,Sensor V  Alarm  Sector 49,14,1,Armed,Operator Station 5,Nuisance,Heavy wind  //Tyler Douglas//,12/05/2025 01:24:04.788 PM
12/05/2025 01:24:07.525 PM,Intrusion,303: FDB 1 - IPD 177,Sensor H  Alarm  Sector 48,1,1,Armed,Operator Station 5,Nuisance,Heavy wind  //Tyler Douglas//,12/05/2025 01:24:11.993 PM
12/05/2025 01:24:23.453 PM,Intrusion,304: FDB 1 - IPD 368,Sensor D  Alarm  Sector 4,5,1,Armed,Operator Station 5,Nuisance,Deer near fence  //Allison Perez//,12/05/2025 01:24:26.809 PM
12/05/2025 01:24:25.686 PM,Intrusion,305: FDB 3 - IPD 281,Sensor Q  Alarm  Sector 3,9,3,Armed,Operator Station 5,Nuisance,Wildlife  //Allison Perez//,12/05/2025 01:24:32.774 PM
12/05/2025 01:27:43.297 PM,Sensor_Fault,306: FDB 4 - IPD 382,Sensor M  Fault  Sector 6,16,1,Secured,Operator Station 7,Valid,Maintenance  //Tyler Douglas//,12/05/2025 01:27:49.636 PM
12/05/2025 01:31:42.601 PM,Intrusion,307: FDB 5 - IPD 343,Sensor G  Alarm  Sector 49,9,1,Armed,Operator Station 7,Nuisance,Wind  //Christopher Henderson//,12/05/2025 01:31:48.878 PM
12/05/2025 01:31:47.160 PM,Intrusion,308: FDB 3 - IPD 378,Sensor V  Alarm  Sector 48,2,1,Armed,Operator Station 7,Nuisance,Heavy wind  //Christopher Henderson//,12/05/2025 01:31:49.622 PM
12/05/2025 01:32:42.833 PM,Intrusion,309: FDB 2 - IPD 140,Sensor Y  Alarm  Sector 58,17,1,Armed,Operator Station 7,Valid,Possible breach  //Susan Stevenson//,12/05/2025 01:32:57.663 PM
12/05/2025 01:32:46.322 PM,Intrusion,310: FDB 2 - IPD 138,Sensor N  Alarm  Sector 59,11,3,Armed,Operator Station 7,Valid,Verified  //Susan Stevenson//,12/05/2025 01:32:54.149 PM
12/05/2025 01:37:40.612 PM,Intrusion,311: FDB 5 - IPD 294,Sensor V  Alarm  Sector 40,3,3,Armed,Operator Station 3,Nuisance,Wind  //Brandon Cole//,12/05/2025 01:37:43.161 PM
12/05/2025 01:37:44.836 PM,Intrusion,312: FDB 1 - IPD 142,Sensor H  Alarm  Sector 39,9,1,Armed,Operator Station 3,Nuisance,Weather  //Brandon Cole//,12/05/2025 01:37:49.504 PM
12/05/2025 01:41:32.320 PM,Intrusion,313: FDB 1 - IPD 281,Sensor A  Alarm  Sector 40,3,3,Armed,Operator Station 1,Valid,Possible breach  //Shawn Schmidt//,12/05/2025 01:41:40.078 PM
12/05/2025 01:41:41.138 PM,Intrusion,314: FDB 4 - IPD 106,Sensor K  Alarm  Sector 41,10,3,Armed,Operator Station 1,Valid,Camera confirmed  //Shawn Schmidt//,12/05/2025 01:41:47.479 PM
12/05/2025 01:41:49.242 PM,Intrusion,315: FDB 5 - IPD 224,Sensor C  Alarm  Sector 40,17,1,Armed,Operator Station 1,Valid,Police notified  //Shawn Schmidt//,12/05/2025 01:41:57.439 PM
12/05/2025 01:45:30.768 PM,Tamper,316: FDB 2 - IPD 255,Sensor D  Tamper  Sector 29,1,1,Armed,Operator Station 2,Valid,Verified  //Jeffrey Prince//,12/05/2025 01:45:39.236 PM
12/05/2025 01:45:41.420 PM,Intrusion,317: FDB 5 - IPD 294,Sensor K  Alarm  Sector 30,11,3,Armed,Operator Station 2,Valid,Unauthorized access  //Jeffrey Prince//,12/05/2025 01:45:54.281 PM
12/05/2025 01:45:47.921 PM,Intrusion,318: FDB 2 - IPD 345,Sensor T  Alarm  Sector 29,11,3,Armed,Operator Station 2,Valid,Dispatch  //Jeffrey Prince//,12/05/2025 01:46:02.869 PM
12/05/2025 01:47:17.659 PM,Tamper,319: FDB 2 - IPD 379,Sensor S  Tamper  Sector 40,6,1,Armed,Operator Station 7,Valid,Verified  //Susan Stevenson//,12/05/2025 01:47:33.528 PM
12/05/2025 01:47:27.608 PM,Intrusion,320: FDB 1 - IPD 336,Sensor R  Alarm  Sector 39,7,3,Armed,Operator Station 7,Valid,Unauthorized access  //Susan Stevenson//,12/05/2025 01:47:41.030 PM
12/05/2025 01:48:13.899 PM,Tamper,321: FDB 4 - IPD 345,Sensor C  Tamper  Sector 56,13,1,Armed,Operator Station 3,Valid,Verified  //Shawn Schmidt//,12/05/2025 01:48:30.700 PM
12/05/2025 01:48:19.186 PM,Intrusion,322: FDB 4 - IPD 378,Sensor W  Alarm  Sector 57,2,1,Armed,Operator Station 3,Valid,Unauthorized access  //Shawn Schmidt//,12/05/2025 01:48:26.661 PM
12/05/2025 01:51:36.980 PM,Intrusion,323: FDB 3 - IPD 213,Sensor D  Alarm  Sector 56,17,3,Armed,Operator Station 5,Valid,Possible breach  //Tyler Douglas//,12/05/2025 01:51:45.347 PM
12/05/2025 01:51:48.059 PM,Intrusion,324: FDB 5 - IPD 213,Sensor W  Alarm  Sector 57,15,1,Armed,Operator Station 5,Valid,Verified  //Tyler Douglas//,12/05/2025 01:51:54.955 PM
12/05/2025 01:51:56.444 PM,Intrusion,325: FDB 5 - IPD 356,Sensor Y  Alarm  Sector 56,5,1,Armed,Operator Station 5,Valid,Camera confirmed  //Tyler Douglas//,12/05/2025 01:52:07.111 PM
12/05/2025 01:52:11.285 PM,Intrusion,326: FDB 1 - IPD 251,Sensor P  Alarm  Sector 55,14,1,Armed,Operator Station 5,Valid,Dispatch  //Tyler Douglas//,12/05/2025 01:52:25.039 PM
12/05/2025 01:53:25.094 PM,Tamper,327: FDB 1 - IPD 184,Sensor U  Tamper  Sector 18,8,1,Armed,Operator Station 7,Valid,Verified  //Christopher Henderson//,12/05/2025 01:53:35.388 PM
12/05/2025 01:53:30.345 PM,Intrusion,328: FDB 2 - IPD 269,Sensor R  Alarm  Sector 19,14,3,Armed,Operator Station 7,Valid,Unauthorized access  //Christopher Henderson//,12/05/2025 01:53:34.407 PM
12/05/2025 01:53:37.479 PM,Intrusion,329: FDB 4 - IPD 302,Sensor F  Alarm  Sector 20,1,3,Armed,Operator Station 7,Valid,Dispatch  //Christopher Henderson//,12/05/2025 01:53:45.376 PM
12/05/2025 01:56:58.533 PM,Tamper,330: FDB 3 - IPD 200,Sensor L  Tamper  Sector 50,15,1,Secured,Operator Station 5,Valid,Work order  //Christopher Henderson//,12/05/2025 01:57:07.269 PM
12/05/2025 01:57:09.319 PM,Sensor_Fault,331: FDB 4 - IPD 300,Sensor T  Fault  Sector 50,4,1,Armed,Operator Station 5,Valid,Dispatch  //Christopher Henderson//,12/05/2025 01:57:20.506 PM
12/05/2025 02:00:04.069 PM,Intrusion,332: FDB 2 - IPD 361,Sensor L  Alarm  Sector 30,13,3,Armed,Operator Station 3,Nuisance,Deer near fence  //Christopher Henderson//,12/05/2025 02:00:08.977 PM
12/05/2025 02:00:07.378 PM,Intrusion,333: FDB 4 - IPD 316,Sensor S  Alarm  Sector 29,6,3,Armed,Operator Station 3,Nuisance,Animal  //Christopher Henderson//,12/05/2025 02:00:11.681 PM
12/05/2025 02:00:14.290 PM,Intrusion,334: FDB 2 - IPD 384,Sensor W  Alarm  Sector 28,6,3,Armed,Operator Station 3,Nuisance,Possible animal  //Christopher Henderson//,12/05/2025 02:00:20.208 PM
12/05/2025 02:02:14.535 PM,Intrusion,335: FDB 1 - IPD 212,Sensor S  Alarm  Sector 48,10,1,Armed,Operator Station 6,Nuisance,Heavy wind  //Jeffrey Prince//,12/05/2025 02:02:18.143 PM
12/05/2025 02:02:16.821 PM,Intrusion,336: FDB 3 - IPD 186,Sensor R  Alarm  Sector 47,15,3,Armed,Operator Station 6,Nuisance,Heavy wind  //Jeffrey Prince//,12/05/2025 02:02:24.766 PM
12/05/2025 02:05:02.797 PM,Intrusion,337: FDB 2 - IPD 252,Sensor D  Alarm  Sector 50,2,3,Armed,Operator Station 7,Nuisance,Possible animal  //Jeffrey Prince//,12/05/2025 02:05:05.633 PM
12/05/2025 02:05:06.496 PM,Intrusion,338: FDB 4 - IPD 160,Sensor C  Alarm  Sector 51,8,1,Armed,Operator Station 7,Nuisance,Deer near fence  //Jeffrey Prince//,12/05/2025 02:05:09.738 PM
12/05/2025 02:05:34.597 PM,Tamper,339: FDB 3 - IPD 248,Sensor W  Tamper  Sector 29,9,1,Armed,Operator Station 3,Valid,Verified  //Amanda Brooks//,12/05/2025 02:05:50.722 PM
12/05/2025 02:05:44.632 PM,Intrusion,340: FDB 1 - IPD 169,Sensor Q  Alarm  Sector 30,14,1,Armed,Operator Station 3,Valid,Unauthorized access  //Amanda Brooks//,12/05/2025 02:05:58.592 PM
12/05/2025 02:09:46.316 PM,Intrusion,341: FDB 4 - IPD 292,Sensor U  Alarm  Sector 48,15,1,Armed,Operator Station 6,Nuisance,Deer near fence  //Susan Stevenson//,12/05/2025 02:09:48.330 PM
12/05/2025 02:09:53.458 PM,Intrusion,342: FDB 1 - IPD 306,Sensor Y  Alarm  Sector 49,17,1,Armed,Operator Station 6,Nuisance,Deer near fence  //Susan Stevenson//,12/05/2025 02:09:59.854 PM
12/05/2025 02:13:30.528 PM,Intrusion,343: FDB 4 - IPD 208,Sensor G  Alarm  Sector 6,16,1,Armed,Operator Station 6,Nuisance,Storm  //Ashley Patel//,12/05/2025 02:13:37.548 PM
12/05/2025 02:13:31.312 PM,Intrusion,344: FDB 3 - IPD 380,Sensor J  Alarm  Sector 7,5,3,Armed,Operator Station 6,Nuisance,Storm  //Ashley Patel//,12/05/2025 02:13:38.889 PM
12/05/2025 02:14:29.361 PM,Intrusion,345: FDB 3 - IPD 228,Sensor C  Alarm  Sector 19,3,1,Armed,Operator Station 4,FALSE,Storm  //Mark Clay//,12/05/2025 02:14:31.897 PM
12/05/2025 02:14:35.415 PM,Intrusion,346: FDB 2 - IPD 126,Sensor U  Alarm  Sector 20,13,1,Armed,Operator Station 4,FALSE,Weather  //Mark Clay//,12/05/2025 02:14:38.034 PM
12/05/2025 02:14:38.730 PM,Intrusion,347: FDB 2 - IPD 319,Sensor Y  Alarm  Sector 19,3,1,Armed,Operator Station 4,FALSE,Wind  //Mark Clay//,12/05/2025 02:14:42.525 PM
